name	unique reads 181023-190319_Brain_S29	181023-190319_Brain_S29	read count (mult. map. adj.)	181023-190319_Brain_S29181023-190319_Brain_S29(lib)	RPM (total)	coordinateString 181023-190319_Brain_S29	181023-190319_Brain_S29 (lib)	RPM_adj (total)
Homo_sapiens_chr1.trna16-HisGTG:tRNA	64.0	2082.0	25.688647997591076	31387.092397449233	77.21578998373239	15:hsa;Homo_sapiens_chr1.trna16-HisGTG:tRNA,45201151,45201222,+	387.2679962852739	0.9527229821075985
Homo_sapiens_chr1.trna21-HisGTG:tRNA	64.0	2082.0	25.688647997591076	31387.092397449233	77.21578998373239	1:hsa;Homo_sapiens_chr1.trna21-HisGTG:tRNA,147073225,147073296,+	387.2679962852739	0.9527229821075985
Homo_sapiens_chr15.trna8-HisGTG:tRNA	64.0	2082.0	25.688647997591065	31387.092397449233	77.21578998373239	15:hsa;Homo_sapiens_chr15.trna8-HisGTG:tRNA,45198606,45198677,-	387.26799628527374	0.9527229821075981
Homo_sapiens_chr15.trna8-HisGTG:tRNA	64.0	2082.0	25.688647997591065	31387.092397449233	77.21578998373239	15:hsa;Homo_sapiens_chr15.trna8-HisGTG:tRNA,45200413,45200484,-	387.26799628527374	0.9527229821075981
Homo_sapiens_chr9.trna7-HisGTG:tRNA	64.0	2082.0	25.688647997591076	31387.092397449233	77.21578998373239	1:hsa;Homo_sapiens_chr9.trna7-HisGTG:tRNA,147073225,147073296,+	387.2679962852739	0.9527229821075985
Homo_sapiens_chr1.trna16-HisGTG:tRNA	64.0	2082.0	25.688647997591076	31387.092397449233	77.21578998373239	1:hsa;Homo_sapiens_chr1.trna16-HisGTG:tRNA,147073225,147073296,+	387.2679962852739	0.9527229821075985
Homo_sapiens_chr15.trna9-HisGTG:tRNA	64.0	2082.0	25.688647997591065	31387.092397449233	77.21578998373239	15:hsa;Homo_sapiens_chr15.trna9-HisGTG:tRNA,45198606,45198677,-	387.26799628527374	0.9527229821075981
Homo_sapiens_chr9.trna7-HisGTG:tRNA	64.0	2082.0	25.688647997591065	31387.092397449233	77.21578998373239	15:hsa;Homo_sapiens_chr9.trna7-HisGTG:tRNA,45200413,45200484,-	387.26799628527374	0.9527229821075981
Homo_sapiens_chr1.trna118-HisGTG:tRNA	64.0	2082.0	25.688647997591076	31387.092397449233	77.21578998373239	1:hsa;Homo_sapiens_chr1.trna118-HisGTG:tRNA,147073225,147073296,+	387.2679962852739	0.9527229821075985
Homo_sapiens_chr1.trna21-HisGTG:tRNA	64.0	2082.0	25.688647997591065	31387.092397449233	77.21578998373239	15:hsa;Homo_sapiens_chr1.trna21-HisGTG:tRNA,45198606,45198677,-	387.26799628527374	0.9527229821075981
Homo_sapiens_chr15.trna8-HisGTG:tRNA	64.0	2082.0	25.688647997591076	31387.092397449233	77.21578998373239	6:hsa;Homo_sapiens_chr15.trna8-HisGTG:tRNA,27158127,27158198,+	387.2679962852739	0.9527229821075985
Homo_sapiens_chr9.trna7-HisGTG:tRNA	64.0	2082.0	25.688647997591076	31387.092397449233	77.21578998373239	6:hsa;Homo_sapiens_chr9.trna7-HisGTG:tRNA,27158127,27158198,+	387.2679962852739	0.9527229821075985
Homo_sapiens_chr1.trna21-HisGTG:tRNA	64.0	2082.0	25.688647997591065	31387.092397449233	77.21578998373239	9:hsa;Homo_sapiens_chr1.trna21-HisGTG:tRNA,14433940,14434011,-	387.26799628527374	0.9527229821075981
Homo_sapiens_chr6.trna33-HisGTG:tRNA	64.0	2082.0	25.688647997591065	31387.092397449233	77.21578998373239	1:hsa;Homo_sapiens_chr6.trna33-HisGTG:tRNA,148302734,148302805,-	387.26799628527374	0.9527229821075981
Homo_sapiens_chr15.trna1-HisGTG:tRNA	64.0	2082.0	25.688647997591065	31387.092397449233	77.21578998373239	15:hsa;Homo_sapiens_chr15.trna1-HisGTG:tRNA,45200413,45200484,-	387.26799628527374	0.9527229821075981
Homo_sapiens_chr15.trna9-HisGTG:tRNA	64.0	2082.0	25.688647997591076	31387.092397449233	77.21578998373239	1:hsa;Homo_sapiens_chr15.trna9-HisGTG:tRNA,146038044,146038115,+	387.2679962852739	0.9527229821075985
Homo_sapiens_chr15.trna8-HisGTG:tRNA	64.0	2082.0	25.688647997591065	31387.092397449233	77.21578998373239	1:hsa;Homo_sapiens_chr15.trna8-HisGTG:tRNA,148302734,148302805,-	387.26799628527374	0.9527229821075981
Homo_sapiens_chr6.trna33-HisGTG:tRNA	64.0	2082.0	25.688647997591076	31387.092397449233	77.21578998373239	6:hsa;Homo_sapiens_chr6.trna33-HisGTG:tRNA,27158127,27158198,+	387.2679962852739	0.9527229821075985
Homo_sapiens_chr1.trna21-HisGTG:tRNA	64.0	2082.0	25.688647997591076	31387.092397449233	77.21578998373239	1:hsa;Homo_sapiens_chr1.trna21-HisGTG:tRNA,146038044,146038115,+	387.2679962852739	0.9527229821075985
Homo_sapiens_chr15.trna1-HisGTG:tRNA	64.0	2082.0	25.688647997591065	31387.092397449233	77.21578998373239	9:hsa;Homo_sapiens_chr15.trna1-HisGTG:tRNA,14433940,14434011,-	387.26799628527374	0.9527229821075981
Homo_sapiens_chr1.trna16-HisGTG:tRNA	64.0	2082.0	25.688647997591065	31387.092397449233	77.21578998373239	1:hsa;Homo_sapiens_chr1.trna16-HisGTG:tRNA,148302734,148302805,-	387.26799628527374	0.9527229821075981
Homo_sapiens_chr6.trna33-HisGTG:tRNA	64.0	2082.0	25.688647997591065	31387.092397449233	77.21578998373239	15:hsa;Homo_sapiens_chr6.trna33-HisGTG:tRNA,45200413,45200484,-	387.26799628527374	0.9527229821075981
Homo_sapiens_chr9.trna7-HisGTG:tRNA	64.0	2082.0	25.688647997591076	31387.092397449233	77.21578998373239	1:hsa;Homo_sapiens_chr9.trna7-HisGTG:tRNA,148281365,148281436,+	387.2679962852739	0.9527229821075985
Homo_sapiens_chr15.trna9-HisGTG:tRNA	64.0	2082.0	25.688647997591076	31387.092397449233	77.21578998373239	15:hsa;Homo_sapiens_chr15.trna9-HisGTG:tRNA,45201151,45201222,+	387.2679962852739	0.9527229821075985
Homo_sapiens_chr9.trna7-HisGTG:tRNA	64.0	2082.0	25.688647997591065	31387.092397449233	77.21578998373239	9:hsa;Homo_sapiens_chr9.trna7-HisGTG:tRNA,14433940,14434011,-	387.26799628527374	0.9527229821075981
Homo_sapiens_chr9.trna7-HisGTG:tRNA	64.0	2082.0	25.688647997591065	31387.092397449233	77.21578998373239	15:hsa;Homo_sapiens_chr9.trna7-HisGTG:tRNA,45198606,45198677,-	387.26799628527374	0.9527229821075981
Homo_sapiens_chr1.trna16-HisGTG:tRNA	64.0	2082.0	25.688647997591065	31387.092397449233	77.21578998373239	15:hsa;Homo_sapiens_chr1.trna16-HisGTG:tRNA,45200413,45200484,-	387.26799628527374	0.9527229821075981
Homo_sapiens_chr15.trna8-HisGTG:tRNA	64.0	2082.0	25.688647997591076	31387.092397449233	77.21578998373239	1:hsa;Homo_sapiens_chr15.trna8-HisGTG:tRNA,146038044,146038115,+	387.2679962852739	0.9527229821075985
Homo_sapiens_chr1.trna21-HisGTG:tRNA	64.0	2082.0	25.688647997591076	31387.092397449233	77.21578998373239	15:hsa;Homo_sapiens_chr1.trna21-HisGTG:tRNA,45201151,45201222,+	387.2679962852739	0.9527229821075985
Homo_sapiens_chr15.trna8-HisGTG:tRNA	64.0	2082.0	25.688647997591076	31387.092397449233	77.21578998373239	1:hsa;Homo_sapiens_chr15.trna8-HisGTG:tRNA,148281365,148281436,+	387.2679962852739	0.9527229821075985
Homo_sapiens_chr9.trna7-HisGTG:tRNA	64.0	2082.0	25.688647997591076	31387.092397449233	77.21578998373239	1:hsa;Homo_sapiens_chr9.trna7-HisGTG:tRNA,146038044,146038115,+	387.2679962852739	0.9527229821075985
Homo_sapiens_chr1.trna16-HisGTG:tRNA	64.0	2082.0	25.688647997591076	31387.092397449233	77.21578998373239	1:hsa;Homo_sapiens_chr1.trna16-HisGTG:tRNA,148281365,148281436,+	387.2679962852739	0.9527229821075985
Homo_sapiens_chr1.trna118-HisGTG:tRNA	64.0	2082.0	25.688647997591076	31387.092397449233	77.21578998373239	15:hsa;Homo_sapiens_chr1.trna118-HisGTG:tRNA,45201151,45201222,+	387.2679962852739	0.9527229821075985
Homo_sapiens_chr9.trna7-HisGTG:tRNA	64.0	2082.0	25.688647997591065	31387.092397449233	77.21578998373239	1:hsa;Homo_sapiens_chr9.trna7-HisGTG:tRNA,148302734,148302805,-	387.26799628527374	0.9527229821075981
Homo_sapiens_chr1.trna16-HisGTG:tRNA	64.0	2082.0	25.688647997591065	31387.092397449233	77.21578998373239	15:hsa;Homo_sapiens_chr1.trna16-HisGTG:tRNA,45198606,45198677,-	387.26799628527374	0.9527229821075981
Homo_sapiens_chr6.trna33-HisGTG:tRNA	64.0	2082.0	25.688647997591065	31387.092397449233	77.21578998373239	15:hsa;Homo_sapiens_chr6.trna33-HisGTG:tRNA,45198606,45198677,-	387.26799628527374	0.9527229821075981
Homo_sapiens_chr9.trna7-HisGTG:tRNA	64.0	2082.0	25.688647997591076	31387.092397449233	77.21578998373239	15:hsa;Homo_sapiens_chr9.trna7-HisGTG:tRNA,45201151,45201222,+	387.2679962852739	0.9527229821075985
Homo_sapiens_chr15.trna1-HisGTG:tRNA	64.0	2082.0	25.688647997591076	31387.092397449233	77.21578998373239	15:hsa;Homo_sapiens_chr15.trna1-HisGTG:tRNA,45201151,45201222,+	387.2679962852739	0.9527229821075985
Homo_sapiens_chr1.trna111-HisGTG:tRNA	64.0	2082.0	25.688647997591076	31387.092397449233	77.21578998373239	1:hsa;Homo_sapiens_chr1.trna111-HisGTG:tRNA,146038044,146038115,+	387.2679962852739	0.9527229821075985
Homo_sapiens_chr1.trna21-HisGTG:tRNA	64.0	2082.0	25.688647997591065	31387.092397449233	77.21578998373239	1:hsa;Homo_sapiens_chr1.trna21-HisGTG:tRNA,148302734,148302805,-	387.26799628527374	0.9527229821075981
Homo_sapiens_chr17.trna4-ArgTCT:tRNA	29.0	2025.0	504.3	30527.791596942698	75.10181302452358	17:hsa;Homo_sapiens_chr17.trna4-ArgTCT:tRNA,8120925,8121012,+	7602.550766586766	18.703132991736908
Homo_sapiens_chr6.trna52-ArgTCT:tRNA	29.0	2025.0	504.3	30527.791596942698	75.10181302452358	6:hsa;Homo_sapiens_chr6.trna52-ArgTCT:tRNA,27562184,27562270,+	7602.550766586766	18.703132991736908
Homo_sapiens_chr11.trna3-ArgTCT:tRNA	29.0	2025.0	504.3	30527.791596942698	75.10181302452358	11:hsa;Homo_sapiens_chr11.trna3-ArgTCT:tRNA,59551294,59551379,+	7602.550766586766	18.703132991736908
Homo_sapiens_chr9.trna4-ArgTCT:tRNA	29.0	2025.0	504.3	30527.791596942698	75.10181302452358	9:hsa;Homo_sapiens_chr9.trna4-ArgTCT:tRNA,128340076,128340166,-	7602.550766586766	18.703132991736908
Homo_sapiens_chr6.trna50-SerAGA:tRNA	48.0	1995.0	47.50000000000003	30075.52801772873	73.98919357230841	6:hsa;Homo_sapiens_chr6.trna50-SerAGA:tRNA,27532208,27532289,+	716.084000422113	1.7616474660073442
Homo_sapiens_chr15.trna11-GluTTC:tRNA	71.0	1780.0	374.375	26834.305700028643	66.01542083143308	13:hsa;Homo_sapiens_chr15.trna11-GluTTC:tRNA,44917927,44917998,-	5643.872582274283	13.884563580768402
Homo_sapiens_chr15.trna11-GluTTC:tRNA	71.0	1780.0	374.375	26834.305700028643	66.01542083143308	15:hsa;Homo_sapiens_chr15.trna11-GluTTC:tRNA,26082234,26082305,-	5643.872582274283	13.884563580768402
Homo_sapiens_chr13.trna3-GluTTC:tRNA	71.0	1780.0	374.375	26834.305700028643	66.01542083143308	13:hsa;Homo_sapiens_chr13.trna3-GluTTC:tRNA,44917927,44917998,-	5643.872582274283	13.884563580768402
Homo_sapiens_chr13.trna3-GluTTC:tRNA	71.0	1780.0	374.375	26834.305700028643	66.01542083143308	15:hsa;Homo_sapiens_chr13.trna3-GluTTC:tRNA,26082234,26082305,-	5643.872582274283	13.884563580768402
Homo_sapiens_chr7.trna3-ArgCCT:tRNA	25.0	1517.0	473.99999999999994	22869.46165558621	56.261456967013466	7:hsa;Homo_sapiens_chr7.trna3-ArgCCT:tRNA,139340700,139340772,+	7145.76455158066	17.579387344999592
Homo_sapiens_chr17.trna18-ArgCCT:tRNA	23.0	1418.0	435.16666666666663	21376.99184418012	52.589812774703425	17:hsa;Homo_sapiens_chr17.trna18-ArgCCT:tRNA,75033906,75033978,+	6560.334474042582	16.139163276298852
Homo_sapiens_chr17.trna21-ArgCCT:tRNA	23.0	1418.0	435.1666666666667	21376.99184418012	52.589812774703425	17:hsa;Homo_sapiens_chr17.trna21-ArgCCT:tRNA,75034431,75034503,-	6560.334474042583	16.139163276298852
Homo_sapiens_chr16.trna32-LysCTT:tRNA	35.0	1377.0	44.85229031669522	20758.898285921034	51.06923285667603	16:hsa;Homo_sapiens_chr16.trna32-LysCTT:tRNA,3157405,3157477,-	676.1685784857494	1.6634510227585648
Homo_sapiens_chr6.trna143-LysTTT:tRNA	46.0	1276.0	45.08943564886769	19236.277569234015	47.32341403421832	6:hsa;Homo_sapiens_chr6.trna143-LysTTT:tRNA,27591814,27591886,-	679.743651709823	1.6722461064111356
Homo_sapiens_chr11.trna14-LysTTT:tRNA	46.0	1276.0	45.089435648867685	19236.277569234015	47.32341403421832	6:hsa;Homo_sapiens_chr11.trna14-LysTTT:tRNA,28951029,28951101,+	679.7436517098229	1.6722461064111351
Homo_sapiens_chr11.trna14-LysTTT:tRNA	46.0	1276.0	45.089435648867685	19236.277569234015	47.32341403421832	17:hsa;Homo_sapiens_chr11.trna14-LysTTT:tRNA,8119155,8119227,+	679.7436517098229	1.6722461064111351
Homo_sapiens_chr17.trna2-LysTTT:tRNA	46.0	1276.0	45.089435648867685	19236.277569234015	47.32341403421832	6:hsa;Homo_sapiens_chr17.trna2-LysTTT:tRNA,28951029,28951101,+	679.7436517098229	1.6722461064111351
Homo_sapiens_chr6.trna76-LysTTT:tRNA	46.0	1276.0	45.08943564886769	19236.277569234015	47.32341403421832	1:hsa;Homo_sapiens_chr6.trna76-LysTTT:tRNA,204507030,204507102,-	679.743651709823	1.6722461064111356
Homo_sapiens_chr1.trna62-LysTTT:tRNA	46.0	1276.0	45.08943564886769	19236.277569234015	47.32341403421832	11:hsa;Homo_sapiens_chr1.trna62-LysTTT:tRNA,59560335,59560407,-	679.743651709823	1.6722461064111356
Homo_sapiens_chr6.trna76-LysTTT:tRNA	46.0	1276.0	45.08943564886769	19236.277569234015	47.32341403421832	11:hsa;Homo_sapiens_chr6.trna76-LysTTT:tRNA,59560335,59560407,-	679.743651709823	1.6722461064111356
Homo_sapiens_chr17.trna2-LysTTT:tRNA	46.0	1276.0	45.08943564886769	19236.277569234015	47.32341403421832	11:hsa;Homo_sapiens_chr17.trna2-LysTTT:tRNA,59560335,59560407,-	679.743651709823	1.6722461064111356
Homo_sapiens_chr6.trna149-LysTTT:tRNA	46.0	1276.0	45.08943564886769	19236.277569234015	47.32341403421832	6:hsa;Homo_sapiens_chr6.trna149-LysTTT:tRNA,27334990,27335062,-	679.743651709823	1.6722461064111356
Homo_sapiens_chr1.trna54-LysTTT:tRNA	46.0	1276.0	45.08943564886769	19236.277569234015	47.32341403421832	1:hsa;Homo_sapiens_chr1.trna54-LysTTT:tRNA,204507030,204507102,-	679.743651709823	1.6722461064111356
Homo_sapiens_chr1.trna54-LysTTT:tRNA	46.0	1276.0	45.089435648867685	19236.277569234015	47.32341403421832	17:hsa;Homo_sapiens_chr1.trna54-LysTTT:tRNA,8119155,8119227,+	679.7436517098229	1.6722461064111351
Homo_sapiens_chr11.trna14-LysTTT:tRNA	46.0	1276.0	45.089435648867685	19236.277569234015	47.32341403421832	1:hsa;Homo_sapiens_chr11.trna14-LysTTT:tRNA,204506527,204506599,+	679.7436517098229	1.6722461064111351
Homo_sapiens_chr1.trna54-LysTTT:tRNA	46.0	1276.0	45.089435648867685	19236.277569234015	47.32341403421832	1:hsa;Homo_sapiens_chr1.trna54-LysTTT:tRNA,204506527,204506599,+	679.7436517098229	1.6722461064111351
Homo_sapiens_chr6.trna76-LysTTT:tRNA	46.0	1276.0	45.089435648867685	19236.277569234015	47.32341403421832	6:hsa;Homo_sapiens_chr6.trna76-LysTTT:tRNA,28951029,28951101,+	679.7436517098229	1.6722461064111351
Homo_sapiens_chr1.trna62-LysTTT:tRNA	46.0	1276.0	45.089435648867685	19236.277569234015	47.32341403421832	6:hsa;Homo_sapiens_chr1.trna62-LysTTT:tRNA,28951029,28951101,+	679.7436517098229	1.6722461064111351
Homo_sapiens_chr6.trna76-LysTTT:tRNA	46.0	1276.0	45.089435648867685	19236.277569234015	47.32341403421832	17:hsa;Homo_sapiens_chr6.trna76-LysTTT:tRNA,8119155,8119227,+	679.7436517098229	1.6722461064111351
Homo_sapiens_chr17.trna2-LysTTT:tRNA	46.0	1276.0	45.08943564886769	19236.277569234015	47.32341403421832	1:hsa;Homo_sapiens_chr17.trna2-LysTTT:tRNA,204507030,204507102,-	679.743651709823	1.6722461064111356
Homo_sapiens_chr17.trna2-LysTTT:tRNA	46.0	1276.0	45.089435648867685	19236.277569234015	47.32341403421832	17:hsa;Homo_sapiens_chr17.trna2-LysTTT:tRNA,8119155,8119227,+	679.7436517098229	1.6722461064111351
Homo_sapiens_chr1.trna54-LysTTT:tRNA	46.0	1276.0	45.08943564886769	19236.277569234015	47.32341403421832	11:hsa;Homo_sapiens_chr1.trna54-LysTTT:tRNA,59560335,59560407,-	679.743651709823	1.6722461064111356
Homo_sapiens_chr17.trna2-LysTTT:tRNA	46.0	1276.0	45.089435648867685	19236.277569234015	47.32341403421832	1:hsa;Homo_sapiens_chr17.trna2-LysTTT:tRNA,204506527,204506599,+	679.7436517098229	1.6722461064111351
Homo_sapiens_chr1.trna54-LysTTT:tRNA	46.0	1276.0	45.089435648867685	19236.277569234015	47.32341403421832	6:hsa;Homo_sapiens_chr1.trna54-LysTTT:tRNA,28951029,28951101,+	679.7436517098229	1.6722461064111351
Homo_sapiens_chr1.trna62-LysTTT:tRNA	46.0	1276.0	45.08943564886769	19236.277569234015	47.32341403421832	1:hsa;Homo_sapiens_chr1.trna62-LysTTT:tRNA,204507030,204507102,-	679.743651709823	1.6722461064111356
Homo_sapiens_chr1.trna62-LysTTT:tRNA	46.0	1276.0	45.089435648867685	19236.277569234015	47.32341403421832	1:hsa;Homo_sapiens_chr1.trna62-LysTTT:tRNA,204506527,204506599,+	679.7436517098229	1.6722461064111351
Homo_sapiens_chr6.trna76-LysTTT:tRNA	46.0	1276.0	45.089435648867685	19236.277569234015	47.32341403421832	1:hsa;Homo_sapiens_chr6.trna76-LysTTT:tRNA,204506527,204506599,+	679.7436517098229	1.6722461064111351
Homo_sapiens_chr11.trna14-LysTTT:tRNA	46.0	1276.0	45.08943564886769	19236.277569234015	47.32341403421832	11:hsa;Homo_sapiens_chr11.trna14-LysTTT:tRNA,59560335,59560407,-	679.743651709823	1.6722461064111356
Homo_sapiens_chr11.trna14-LysTTT:tRNA	46.0	1276.0	45.08943564886769	19236.277569234015	47.32341403421832	1:hsa;Homo_sapiens_chr11.trna14-LysTTT:tRNA,204507030,204507102,-	679.743651709823	1.6722461064111356
Homo_sapiens_chr1.trna62-LysTTT:tRNA	46.0	1276.0	45.089435648867685	19236.277569234015	47.32341403421832	17:hsa;Homo_sapiens_chr1.trna62-LysTTT:tRNA,8119155,8119227,+	679.7436517098229	1.6722461064111351
Homo_sapiens_chr1.trna58-LeuCAA:tRNA	38.0	1221.0	344.2	18407.12767400841	45.28361170515718	1:hsa;Homo_sapiens_chr1.trna58-LeuCAA:tRNA,248873855,248873960,+	5188.970798848235	12.765453848415316
Homo_sapiens_chr6.trna100-LeuCAA:tRNA	40.0	1197.0	269.6999999999999	18045.31681063724	44.39351614338505	6:hsa;Homo_sapiens_chr6.trna100-LeuCAA:tRNA,28896223,28896328,-	4065.8495771335515	10.00244887541432
Homo_sapiens_chr6.trna74-LeuCAA:tRNA	40.0	1197.0	269.7	18045.31681063724	44.39351614338505	6:hsa;Homo_sapiens_chr6.trna74-LeuCAA:tRNA,28941053,28941157,+	4065.849577133553	10.002448875414325
Homo_sapiens_chr1.trna15-GlnCTG:tRNA	43.0	1185.0	110.10595238095244	17864.411378951652	43.948468362498986	1:hsa;Homo_sapiens_chr1.trna15-GlnCTG:tRNA,148032790,148032861,+	1659.8970705524014	4.083534147457475
Homo_sapiens_chr1.trna19-GlnCTG:tRNA	43.0	1185.0	110.10595238095244	17864.411378951652	43.948468362498986	1:hsa;Homo_sapiens_chr1.trna19-GlnCTG:tRNA,148032790,148032861,+	1659.8970705524014	4.083534147457475
Homo_sapiens_chr1.trna15-GlnCTG:tRNA	43.0	1185.0	110.10595238095244	17864.411378951652	43.948468362498986	1:hsa;Homo_sapiens_chr1.trna15-GlnCTG:tRNA,145459658,145459729,+	1659.8970705524014	4.083534147457475
Homo_sapiens_chr1.trna19-GlnCTG:tRNA	43.0	1185.0	110.10595238095244	17864.411378951652	43.948468362498986	1:hsa;Homo_sapiens_chr1.trna19-GlnCTG:tRNA,145459658,145459729,+	1659.8970705524014	4.083534147457475
Homo_sapiens_chr6.trna141-LeuCAA:tRNA	35.0	1097.0	220.20000000000007	16537.771546590684	40.68478463600117	6:hsa;Homo_sapiens_chr6.trna141-LeuCAA:tRNA,27602569,27602675,-	3319.6146714305105	8.166626779259307
Homo_sapiens_chr6.trna140-LeuCAA:tRNA	34.0	1096.0	219.20000000000007	16522.69609395022	40.64769732092733	6:hsa;Homo_sapiens_chr6.trna140-LeuCAA:tRNA,27605638,27605745,-	3304.539218790045	8.129539464185468
Homo_sapiens_chr11.trna5-LysTTT:tRNA	39.0	1079.0	38.52276898220102	16266.413399062307	40.01721296467207	11:hsa;Homo_sapiens_chr11.trna5-LysTTT:tRNA,59556429,59556501,+	580.748179370766	1.4287060707595938
Homo_sapiens_chr1.trna28-GlnCTG:tRNA	40.0	1048.0	75.75595238095242	15799.074367207875	38.867506197383065	1:hsa;Homo_sapiens_chr1.trna28-GlnCTG:tRNA,148265108,148265179,-	1142.0552723524102	2.809584874671111
Homo_sapiens_chr1.trna112-GlnCTG:tRNA	40.0	1048.0	75.75595238095242	15799.074367207875	38.867506197383065	1:hsa;Homo_sapiens_chr1.trna112-GlnCTG:tRNA,148265108,148265179,-	1142.0552723524102	2.809584874671111
Homo_sapiens_chr1.trna28-GlnCTG:tRNA	40.0	1048.0	75.75595238095238	15799.074367207875	38.867506197383065	1:hsa;Homo_sapiens_chr1.trna28-GlnCTG:tRNA,143691474,143691545,+	1142.0552723524095	2.80958487467111
Homo_sapiens_chr1.trna112-GlnCTG:tRNA	40.0	1048.0	75.75595238095238	15799.074367207875	38.867506197383065	1:hsa;Homo_sapiens_chr1.trna112-GlnCTG:tRNA,143691474,143691545,+	1142.0552723524095	2.80958487467111
Homo_sapiens_chr19.trna6-LysCTT:tRNA	35.0	977.0	34.39932266009852	14728.717229734822	36.234306827140514	19:hsa;Homo_sapiens_chr19.trna6-LysCTT:tRNA,51922143,51922215,-	518.5853596264079	1.2757785178217165
Homo_sapiens_chr1.trna127-LysCTT:tRNA	32.0	867.0	30.96182266009852	13070.417439283614	32.15470216901824	1:hsa;Homo_sapiens_chr1.trna127-LysCTT:tRNA,54957869,54957941,-	466.7634911748077	1.1482908722553957
Homo_sapiens_chr1.trna128-LysCTT:tRNA	32.0	867.0	30.96182266009852	13070.417439283614	32.15470216901824	1:hsa;Homo_sapiens_chr1.trna128-LysCTT:tRNA,54957869,54957941,-	466.7634911748077	1.1482908722553957
Homo_sapiens_chr1.trna45-GlyTCC:tRNA	27.0	857.0	23.07681365576103	12919.66291287896	31.783829018279857	1:hsa;Homo_sapiens_chr1.trna45-GlyTCC:tRNA,161469757,161469828,-	347.8934113602736	0.8558570589514751
Homo_sapiens_chr1.trna73-GlyTCC:tRNA	27.0	857.0	23.07681365576103	12919.66291287896	31.783829018279857	1:hsa;Homo_sapiens_chr1.trna73-GlyTCC:tRNA,146037061,146037132,+	347.8934113602736	0.8558570589514751
Homo_sapiens_chr1.trna45-GlyTCC:tRNA	27.0	857.0	23.07681365576103	12919.66291287896	31.783829018279857	1:hsa;Homo_sapiens_chr1.trna45-GlyTCC:tRNA,161454966,161455037,-	347.8934113602736	0.8558570589514751
Homo_sapiens_chr1.trna70-GlyTCC:tRNA	27.0	857.0	23.07681365576103	12919.66291287896	31.783829018279857	1:hsa;Homo_sapiens_chr1.trna70-GlyTCC:tRNA,161531113,161531184,+	347.8934113602736	0.8558570589514751
Homo_sapiens_chr1.trna73-GlyTCC:tRNA	27.0	857.0	23.07681365576103	12919.66291287896	31.783829018279857	1:hsa;Homo_sapiens_chr1.trna73-GlyTCC:tRNA,161462376,161462447,-	347.8934113602736	0.8558570589514751
Homo_sapiens_chr1.trna76-GlyTCC:tRNA	27.0	857.0	23.07681365576103	12919.66291287896	31.783829018279857	1:hsa;Homo_sapiens_chr1.trna76-GlyTCC:tRNA,161447585,161447656,-	347.8934113602736	0.8558570589514751
Homo_sapiens_chr1.trna73-GlyTCC:tRNA	27.0	857.0	23.07681365576103	12919.66291287896	31.783829018279857	1:hsa;Homo_sapiens_chr1.trna73-GlyTCC:tRNA,161469757,161469828,-	347.8934113602736	0.8558570589514751
Homo_sapiens_chr1.trna79-GlyTCC:tRNA	27.0	857.0	23.07681365576103	12919.66291287896	31.783829018279857	1:hsa;Homo_sapiens_chr1.trna79-GlyTCC:tRNA,161462376,161462447,-	347.8934113602736	0.8558570589514751
Homo_sapiens_chr1.trna117-GlyTCC:tRNA	27.0	857.0	23.07681365576103	12919.66291287896	31.783829018279857	1:hsa;Homo_sapiens_chr1.trna117-GlyTCC:tRNA,161462376,161462447,-	347.8934113602736	0.8558570589514751
Homo_sapiens_chr1.trna70-GlyTCC:tRNA	27.0	857.0	23.07681365576103	12919.66291287896	31.783829018279857	1:hsa;Homo_sapiens_chr1.trna70-GlyTCC:tRNA,161447585,161447656,-	347.8934113602736	0.8558570589514751
Homo_sapiens_chr1.trna70-GlyTCC:tRNA	27.0	857.0	23.07681365576103	12919.66291287896	31.783829018279857	1:hsa;Homo_sapiens_chr1.trna70-GlyTCC:tRNA,161469757,161469828,-	347.8934113602736	0.8558570589514751
Homo_sapiens_chr1.trna79-GlyTCC:tRNA	27.0	857.0	23.07681365576103	12919.66291287896	31.783829018279857	1:hsa;Homo_sapiens_chr1.trna79-GlyTCC:tRNA,146037061,146037132,+	347.8934113602736	0.8558570589514751
Homo_sapiens_chr1.trna73-GlyTCC:tRNA	27.0	857.0	23.07681365576103	12919.66291287896	31.783829018279857	1:hsa;Homo_sapiens_chr1.trna73-GlyTCC:tRNA,161447585,161447656,-	347.8934113602736	0.8558570589514751
Homo_sapiens_chr1.trna70-GlyTCC:tRNA	27.0	857.0	23.07681365576103	12919.66291287896	31.783829018279857	1:hsa;Homo_sapiens_chr1.trna70-GlyTCC:tRNA,161462376,161462447,-	347.8934113602736	0.8558570589514751
Homo_sapiens_chr1.trna79-GlyTCC:tRNA	27.0	857.0	23.07681365576103	12919.66291287896	31.783829018279857	1:hsa;Homo_sapiens_chr1.trna79-GlyTCC:tRNA,161454966,161455037,-	347.8934113602736	0.8558570589514751
Homo_sapiens_chr1.trna117-GlyTCC:tRNA	27.0	857.0	23.07681365576103	12919.66291287896	31.783829018279857	1:hsa;Homo_sapiens_chr1.trna117-GlyTCC:tRNA,161469757,161469828,-	347.8934113602736	0.8558570589514751
